Gene1	Gene2	Gene1_name	Gene2_name	Family_ID	Chromosome	Distance_bp	Gene1_Start	Gene2_Start	Strand1	Strand2	Same_Orientation
KRH55155	KRH55157	GLYMA_06G2337001	GLYMA_06G233900	1384	6	39197	37446069	37485266	+	+	True
KRH55155	KRH55158	GLYMA_06G2337001	GLYMA_06G234000	1384	6	63839	37446069	37509908	+	+	True
KRH55157	KRH55158	GLYMA_06G233900	GLYMA_06G234000	1384	6	24642	37485266	37509908	+	+	True
KRH61871	KRH61874	GLYMA_04G072700	GLYMA_04G072800	1386	4	8715	6064745	6073460	-	-	True
KRH52535	KRH52536	GLYMA_06G073900	GLYMA_06G074000	1386	6	5135	5696712	5701847	-	-	True
KRH15837	KRH15843	GLYMA_14G114300	GLYMA_14G114900	1387	14	26114	13609649	13635763	-	+	False
KRH15837	KRH15846	GLYMA_14G114300	GLYMA_14G115100	1387	14	66917	13609649	13676566	-	+	False
KRH15843	KRH15846	GLYMA_14G114900	GLYMA_14G115100	1387	14	40803	13635763	13676566	+	+	True
KRH60469	KRH60470	GLYMA_05G242300	GLYMA_05G242400	1389	5	4409	41737333	41741742	-	-	True
KRH41767	KRH41768	GLYMA_08G049700	GLYMA_08G049800	1389	8	5025	3904764	3909789	-	-	True
KRH41767	KRH41770	GLYMA_08G049700	GLYMA_08G050000	1389	8	10495	3904764	3915259	-	-	True
KRH41768	KRH41770	GLYMA_08G049800	GLYMA_08G050000	1389	8	5470	3909789	3915259	-	-	True
KRH16218	KRH16219	GLYMA_14G140900	GLYMA_14G141000	1390	14	20427	27637221	27657648	-	+	False
KRH64644	KRH64647	GLYMA_04G247900	GLYMA_04G248000	1391	4	8747	51507805	51516552	-	-	True
KRH53258	KRH53259	GLYMA_06G114700	GLYMA_06G114800	1391	6	11803	9307220	9319023	+	+	True
KRH16797	KRH16798	GLYMA_14G178500	GLYMA_14G178600	1392	14	48075	43915380	43963455	+	+	True
KRH72414	KRH72415	GLYMA_02G210800	GLYMA_02G210900	1392	2	14916	39612143	39627059	+	+	True
KRH76480	KRH76481	GLYMA_01G155400	GLYMA_01G155500	1393	1	6445	49292318	49298763	+	+	True
KRH28974	KRH28976	GLYMA_11G089200	GLYMA_11G089300	1393	11	4009	6755132	6759141	-	-	True
KRH18273	KRH18275	GLYMA_13G048100	GLYMA_13G048200	1393	13	20780	14407335	14428115	+	+	True
KRH18273	KRH18278	GLYMA_13G048100	GLYMA_13G048500	1393	13	40795	14407335	14448130	+	+	True
KRH18275	KRH18278	GLYMA_13G048200	GLYMA_13G048500	1393	13	20015	14428115	14448130	+	+	True
KRH55429	KRH55430	GLYMA_06G2549002	GLYMA_06G2549001	1396	6	5815	43416116	43421931	-	-	True
KRH60001	KRH60005	GLYMA_05G213800	GLYMA_05G214100	1398	5	9586	39514504	39524090	-	-	True
KRH60001	KRH60006	GLYMA_05G213800	GLYMA_05G214200	1398	5	13353	39514504	39527857	-	-	True
KRH60005	KRH60006	GLYMA_05G214100	GLYMA_05G214200	1398	5	3767	39524090	39527857	-	-	True
KRH41272	KRH41277	GLYMA_08G020300	GLYMA_08G020600	1398	8	10087	1659300	1669387	-	-	True
KRH49007	KRH49021	GLYMA_07G126100	GLYMA_07G126600	1404	7	64095	15057993	15122088	+	-	False
KRH66361	KRH66362	GLYMA_03G101200	GLYMA_03G101300	1405	3	38741	29047464	29086205	+	+	True
KRH66366	KRH66368	GLYMA_03G101700	GLYMA_03G101800	1405	3	19677	29240836	29260513	+	-	False
KRH66366	KRH66371	GLYMA_03G101700	GLYMA_03G102000	1405	3	87486	29240836	29328322	+	-	False
KRH66368	KRH66371	GLYMA_03G101800	GLYMA_03G102000	1405	3	67809	29260513	29328322	-	-	True
KRH61808	KRH61809	GLYMA_04G069100	GLYMA_04G069200	1406	4	6058	5767005	5773063	-	-	True
KRH61808	KRH61811	GLYMA_04G069100	GLYMA_04G069300	1406	4	10534	5767005	5777539	-	-	True
KRH61809	KRH61811	GLYMA_04G069200	GLYMA_04G069300	1406	4	4476	5773063	5777539	-	-	True
KRH52483	KRH52484	GLYMA_06G070500	GLYMA_06G070600	1406	6	5593	5400379	5405972	-	-	True
KRH52483	KRH52485	GLYMA_06G070500	GLYMA_06G070700	1406	6	8806	5400379	5409185	-	-	True
KRH52484	KRH52485	GLYMA_06G070600	GLYMA_06G070700	1406	6	3213	5405972	5409185	-	-	True
KRH70919	KRH70921	GLYMA_02G118100	GLYMA_02G118300	1408	2	31014	11575098	11606112	-	-	True
KRH71123	KRH71125	GLYMA_02G130900	GLYMA_02G131100	1408	2	19303	13504499	13523802	-	+	False
KRH09131	KRH09133	GLYMA_16G198200	GLYMA_16G198300	1409	16	8711	35912251	35920962	-	-	True
KRH38602	KRH38603	GLYMA_09G146000	GLYMA_09G146100	1409	9	3420	36224385	36227805	-	-	True
KRH38602	KRH38604	GLYMA_09G146000	GLYMA_09G146200	1409	9	16302	36224385	36240687	-	-	True
KRH38603	KRH38604	GLYMA_09G146100	GLYMA_09G146200	1409	9	12882	36227805	36240687	-	-	True
KRH73616	KRH73617	GLYMA_02G284100	GLYMA_02G284200	1411	2	10610	46558910	46569520	+	+	True
KRH73725	KRH73728	GLYMA_02G290300	GLYMA_02G290400	1411	2	2569	47002288	47004857	-	+	False
KRH25865	KRH25869	GLYMA_12G135400	GLYMA_12G135500	1412	12	31583	15798632	15830215	+	+	True
KRG90527	KRG90528	GLYMA_20G097000	GLYMA_20G097100	1415	20	6507	34011173	34017680	+	+	True
KRG90527	KRG90533	GLYMA_20G097000	GLYMA_20G097400	1415	20	20815	34011173	34031988	+	+	True
KRG90528	KRG90533	GLYMA_20G097100	GLYMA_20G097400	1415	20	14308	34017680	34031988	+	+	True
KRG88531	KRG88532	GLYMA_U007600	GLYMA_U007700	1415	scaffold_191	9994	2502	12496	-	-	True
KRH65658	KRH65659	GLYMA_03G052900	GLYMA_03G053000	1416	3	32924	7003999	7036923	-	+	False
KRH65668	KRH65669	GLYMA_03G0538002	GLYMA_03G0538001	1416	3	1898	7164163	7166061	+	+	True
KRH65668	KRH65671	GLYMA_03G0538002	GLYMA_03G054000	1416	3	36594	7164163	7200757	+	-	False
KRH65669	KRH65671	GLYMA_03G0538001	GLYMA_03G054000	1416	3	34696	7166061	7200757	+	-	False
KRH07043	KRH07044	GLYMA_16G063500	GLYMA_16G063600	1418	16	10590	6244922	6255512	+	+	True
KRG94390	KRG94392	GLYMA_19G081500	GLYMA_19G081700	1418	19	61310	29595744	29657054	-	-	True
KRH09202	KRH09205	GLYMA_16G202600	GLYMA_16G202800	1419	16	10405	36394360	36404765	-	-	True
KRH09202	KRH09206	GLYMA_16G202600	GLYMA_16G202900	1419	16	15146	36394360	36409506	-	-	True
KRH09202	KRH09207	GLYMA_16G202600	GLYMA_16G203000	1419	16	18414	36394360	36412774	-	-	True
KRH09205	KRH09206	GLYMA_16G202800	GLYMA_16G202900	1419	16	4741	36404765	36409506	-	-	True
KRH09205	KRH09207	GLYMA_16G202800	GLYMA_16G203000	1419	16	8009	36404765	36412774	-	-	True
KRH09206	KRH09207	GLYMA_16G202900	GLYMA_16G203000	1419	16	3268	36409506	36412774	-	-	True
KRH77983	KRH77985	GLYMA_01G245600	GLYMA_01G245700	1421	1	18652	56796545	56815197	-	-	True
KRG90177	KRG90178	GLYMA_20G073400	GLYMA_20G073500	1425	20	25141	25893792	25918933	-	-	True
KRG88723	KRG88725	GLYMA_U031800	GLYMA_U032000	1425	scaffold_31	37587	67991	105578	-	+	False
KRH40797	KRH40804	GLYMA_09G278500	GLYMA_09G278700	1426	9	26625	49383654	49410279	+	+	True
KRH21635	KRH21636	GLYMA_13G250200	GLYMA_13G250300	1438	13	2820	35771424	35774244	-	-	True
KRH10696	KRH10697	GLYMA_15G063900	GLYMA_15G064000	1438	15	3463	4872268	4875731	+	+	True
KRH74406	KRH74407	GLYMA_01G017500	GLYMA_01G017600	1441	1	10770	1662657	1673427	+	+	True
KRH49571	KRH49572	GLYMA_07G164000	GLYMA_07G164100	1448	7	22019	21758088	21780107	-	-	True
KRH49571	KRH49573	GLYMA_07G164000	GLYMA_07G164200	1448	7	25940	21758088	21784028	-	-	True
KRH49572	KRH49573	GLYMA_07G164100	GLYMA_07G164200	1448	7	3921	21780107	21784028	-	-	True
KRH49764	KRH49765	GLYMA_07G178100	GLYMA_07G178200	1449	7	10877	34083408	34094285	-	+	False
KRH49764	KRH49766	GLYMA_07G178100	GLYMA_07G178300	1449	7	82960	34083408	34166368	-	-	True
KRH49765	KRH49766	GLYMA_07G178200	GLYMA_07G178300	1449	7	72083	34094285	34166368	+	-	False
KRH56539	KRH56541	GLYMA_05G0034002	GLYMA_05G0034001	1452	5	2027	237351	239378	-	-	True
KRH29452	KRH29453	GLYMA_11G117400	GLYMA_11G117500	1453	11	2231	8930512	8932743	-	-	True
KRH46405	KRH46408	GLYMA_08G331300	GLYMA_08G331600	1454	8	10951	44896027	44906978	+	+	True
KRH46405	KRH46409	GLYMA_08G331300	GLYMA_08G331700	1454	8	17375	44896027	44913402	+	+	True
KRH46408	KRH46409	GLYMA_08G331600	GLYMA_08G331700	1454	8	6424	44906978	44913402	+	+	True
KRG89372	KRG89373	GLYMA_20G019600	GLYMA_20G019700	1460	20	4302	2042117	2046419	-	-	True
KRH34448	KRH34450	GLYMA_10G184300	GLYMA_10G1844001	1461	10	9132	41747344	41756476	+	+	True
KRG92349	KRG92350	GLYMA_20G206100	GLYMA_20G206200	1461	20	384	44282261	44282645	-	-	True
KRH15653	KRH15654	GLYMA_14G1028002	GLYMA_14G1028001	1475	14	10736	10236332	10247068	+	+	True
KRG98483	KRG98484	GLYMA_18G076700	GLYMA_18G076800	1479	18	1152	7294408	7295560	-	-	True
KRH71762	KRH71763	GLYMA_02G167400	GLYMA_02G167500	1479	2	13898	25715056	25728954	-	-	True
KRG95877	KRG95884	GLYMA_19G176100	GLYMA_19G176200	1480	19	4203	43606394	43610597	+	+	True
KRH67593	KRH67596	GLYMA_03G175400	GLYMA_03G175600	1480	3	4550	38887182	38891732	+	+	True
KRG89948	KRG89951	GLYMA_20G0576002	GLYMA_20G0576001	1481	20	8956	16867858	16876814	+	+	True
KRH40028	KRH40029	GLYMA_09G233900	GLYMA_09G234000	1482	9	2937	45643809	45646746	+	+	True
KRH34746	KRH34747	GLYMA_10G203300	GLYMA_10G203400	1486	10	4220	43466600	43470820	-	-	True
KRH48519	KRH48527	GLYMA_07G094300	GLYMA_07G094600	1490	7	17338	8799808	8817146	-	-	True
KRH07206	KRH07210	GLYMA_16G074700	GLYMA_16G074800	1494	16	22318	7504853	7527171	+	+	True
KRH76186	KRH76190	GLYMA_01G137900	GLYMA_01G138200	1497	1	31703	46513722	46545425	+	-	False
KRH29146	KRH29151	GLYMA_11G1008002	GLYMA_11G1008001	1499	11	2392	7629148	7631540	-	-	True
KRG97539	KRG97541	GLYMA_18G014500	GLYMA_18G014600	1506	18	3537	1013842	1017379	-	-	True
KRH35111	KRH35112	GLYMA_10G223000	GLYMA_10G223100	1507	10	3955	45400648	45404603	+	+	True
KRH01592	KRH01594	GLYMA_18G286800	GLYMA_18G286900	1513	18	8099	56696744	56704843	+	+	True
KRH36077	KRH36080	GLYMA_10G282100	GLYMA_10G282200	1519	10	10966	50303921	50314887	-	-	True
KRH36077	KRH36082	GLYMA_10G282100	GLYMA_10G282300	1519	10	16103	50303921	50320024	-	-	True
KRH36080	KRH36082	GLYMA_10G282200	GLYMA_10G282300	1519	10	5137	50314887	50320024	-	-	True
KRH35849	KRH35852	GLYMA_10G268600	GLYMA_10G268700	1528	10	6712	49119062	49125774	+	+	True
KRG90924	KRG90927	GLYMA_20G122300	GLYMA_20G122400	1528	20	9918	36505270	36515188	-	-	True
KRH04438	KRH04442	GLYMA_17G161500	GLYMA_17G161600	1533	17	10674	14073346	14084020	+	+	True
KRH58081	KRH58086	GLYMA_05G104900	GLYMA_05G105000	1533	5	10330	27866623	27876953	-	-	True
KRH26837	KRH26838	GLYMA_12G196300	GLYMA_12G196400	1536	12	3723	35748279	35752002	+	+	True
KRH26837	KRH26839	GLYMA_12G196300	GLYMA_12G196500	1536	12	7600	35748279	35755879	+	+	True
KRH26838	KRH26839	GLYMA_12G196400	GLYMA_12G196500	1536	12	3877	35752002	35755879	+	+	True
KRH22513	KRH22514	GLYMA_13G305700	GLYMA_13G305800	1536	13	4949	40223877	40228826	-	-	True
KRH22513	KRH22515	GLYMA_13G305700	GLYMA_13G305900	1536	13	8825	40223877	40232702	-	-	True
KRH22514	KRH22515	GLYMA_13G305800	GLYMA_13G305900	1536	13	3876	40228826	40232702	-	-	True
KRH34003	KRH34005	GLYMA_10G158200	GLYMA_10G158300	1543	10	6607	39215032	39221639	-	-	True
KRH35295	KRH35296	GLYMA_10G234600	GLYMA_10G234700	1548	10	20649	46383827	46404476	-	-	True
KRG91532	KRG91533	GLYMA_20G159600	GLYMA_20G159700	1548	20	12179	39799128	39811307	+	+	True
KRH39178	KRH39181	GLYMA_09G1838002	GLYMA_09G1838001	1550	9	5728	40890355	40896083	+	+	True
KRH35188	KRH35193	GLYMA_10G227300	GLYMA_10G227400	1552	10	10802	45777447	45788249	+	+	True
KRH08755	KRH08760	GLYMA_16G172400	GLYMA_16G172500	1552	16	17758	33304594	33322352	+	+	True
KRH08755	KRH08764	GLYMA_16G172400	GLYMA_16G172600	1552	16	29070	33304594	33333664	+	-	False
KRH08760	KRH08764	GLYMA_16G172500	GLYMA_16G172600	1552	16	11312	33322352	33333664	+	-	False
KRH35167	KRH35170	GLYMA_10G226600	GLYMA_10G226700	1553	10	8273	45710673	45718946	-	-	True
KRG91631	KRG91636	GLYMA_20G165600	GLYMA_20G165700	1553	20	7907	40305298	40313205	+	+	True
KRH71182	KRH71183	GLYMA_02G135100	GLYMA_02G135200	1556	2	4554	13982035	13986589	-	-	True
KRH50237	KRH50238	GLYMA_07G209800	GLYMA_07G209900	1556	7	6143	38052871	38059014	+	+	True
KRH06324	KRH06326	GLYMA_16G016400	GLYMA_16G016600	1557	16	19072	1431637	1450709	+	+	True
KRH06324	KRH06327	GLYMA_16G016400	GLYMA_16G016700	1557	16	28465	1431637	1460102	+	+	True
KRH06326	KRH06327	GLYMA_16G016600	GLYMA_16G016700	1557	16	9393	1450709	1460102	+	+	True
KRH47747	KRH47748	GLYMA_07G047900	GLYMA_07G048000	1557	7	10532	4016419	4026951	+	+	True
KRH47747	KRH47750	GLYMA_07G047900	GLYMA_07G048100	1557	7	25674	4016419	4042093	+	+	True
KRH47748	KRH47750	GLYMA_07G048000	GLYMA_07G048100	1557	7	15142	4026951	4042093	+	+	True
KRH63695	KRH63697	GLYMA_04G191900	GLYMA_04G192000	1561	4	7542	46271399	46278941	+	-	False
KRH54247	KRH54248	GLYMA_06G1738002	GLYMA_06G173900	1561	6	6671	14676339	14683010	+	+	True
KRH54247	KRH54251	GLYMA_06G1738002	GLYMA_06G174000	1561	6	8113	14676339	14684452	+	-	False
KRH54247	KRH54249	GLYMA_06G1738002	GLYMA_06G1738001	1561	6	8122	14676339	14684461	+	+	True
KRH54248	KRH54251	GLYMA_06G173900	GLYMA_06G174000	1561	6	1442	14683010	14684452	+	-	False
KRH54248	KRH54249	GLYMA_06G173900	GLYMA_06G1738001	1561	6	1451	14683010	14684461	+	+	True
KRH54251	KRH54249	GLYMA_06G174000	GLYMA_06G1738001	1561	6	9	14684452	14684461	-	+	False
KRH45319	KRH45326	GLYMA_08G2649002	GLYMA_08G2649001	1563	8	17089	30711728	30728817	-	-	True
KRH20022	KRH20026	GLYMA_13G150800	GLYMA_13G151000	1565	13	40616	26454288	26494904	-	+	False
KRH34671	KRH34673	GLYMA_10G197800	GLYMA_10G197900	1567	10	6154	42914376	42920530	+	+	True
KRG92119	KRG92118	GLYMA_20G192100	GLYMA_20G192000	1567	20	133	43068798	43068931	-	-	True
KRG94318	KRG94321	GLYMA_19G075800	GLYMA_19G076100	1568	19	30695	27389005	27419700	-	+	False
KRH57646	KRH57649	GLYMA_05G075100	GLYMA_05G075200	1568	5	5319	9240383	9245702	-	-	True
KRG92132	KRG92134	GLYMA_20G192800	GLYMA_20G192900	1569	20	6298	43183079	43189377	+	+	True
KRH34605	KRH34606	GLYMA_10G194000	GLYMA_10G194100	1570	10	8057	42617613	42625670	+	+	True
KRG92181	KRG92183	GLYMA_20G196000	GLYMA_20G196200	1570	20	7316	43413762	43421078	-	-	True
KRG92181	KRG92184	GLYMA_20G196000	GLYMA_20G196300	1570	20	14182	43413762	43427944	-	+	False
KRG92183	KRG92184	GLYMA_20G196200	GLYMA_20G196300	1570	20	6866	43421078	43427944	-	+	False
KRH34527	KRH34528	GLYMA_10G188800	GLYMA_10G188900	1572	10	4044	42210608	42214652	+	+	True
KRG92283	KRG92284	GLYMA_20G201800	GLYMA_20G201900	1572	20	5041	43869818	43874859	-	-	True
KRG92283	KRG92285	GLYMA_20G201800	GLYMA_20G202000	1572	20	8420	43869818	43878238	-	-	True
KRG92284	KRG92285	GLYMA_20G201900	GLYMA_20G202000	1572	20	3379	43874859	43878238	-	-	True
KRH34491	KRH34492	GLYMA_10G187400	GLYMA_10G187500	1573	10	9190	42042022	42051212	-	-	True
KRH34491	KRH34496	GLYMA_10G187400	GLYMA_10G187700	1573	10	33426	42042022	42075448	-	-	True
KRH34492	KRH34496	GLYMA_10G187500	GLYMA_10G187700	1573	10	24236	42051212	42075448	-	-	True
KRH34388	KRH34389	GLYMA_10G180900	GLYMA_10G181000	1577	10	2933	41454466	41457399	-	-	True
KRG92417	KRG92418	GLYMA_20G209500	GLYMA_20G209600	1577	20	4708	44569976	44574684	+	+	True
KRG92457	KRG92458	GLYMA_20G212400	GLYMA_20G212500	1579	20	8581	44882114	44890695	+	+	True
KRH34273	KRH34274	GLYMA_10G1738002	GLYMA_10G1738001	1582	10	6780	40768494	40775274	+	+	True
KRH20596	KRH20600	GLYMA_13G188000	GLYMA_13G188400	1584	13	34750	30179485	30214235	-	-	True
KRH34196	KRH34201	GLYMA_10G169300	GLYMA_10G169600	1585	10	9716	40354773	40364489	+	+	True
KRG92588	KRG92590	GLYMA_20G220200	GLYMA_20G220300	1585	20	2352	45546248	45548600	-	-	True
KRH66206	KRH66209	GLYMA_03G090200	GLYMA_03G090500	1600	3	43715	26849526	26893241	+	+	True
KRH67057	KRH67059	GLYMA_03G144200	GLYMA_03G144300	1602	3	11227	35987020	35998247	+	+	True
KRH00086	KRH00088	GLYMA_18G191600	GLYMA_18G191800	1603	18	11578	46251357	46262935	-	-	True
KRH49231	KRH49233	GLYMA_07G141300	GLYMA_07G141500	1603	7	23261	16752460	16775721	-	-	True
KRH07110	KRH07111	GLYMA_16G068700	GLYMA_16G068800	1608	16	21645	6829983	6851628	+	+	True
KRH07110	KRH07113	GLYMA_16G068700	GLYMA_16G068900	1608	16	33105	6829983	6863088	+	+	True
KRH07111	KRH07113	GLYMA_16G068800	GLYMA_16G068900	1608	16	11460	6851628	6863088	+	+	True
KRH18579	KRH18585	GLYMA_13G069000	GLYMA_13G069600	1610	13	87576	16881996	16969572	+	-	False
KRH18585	KRH18587	GLYMA_13G069600	GLYMA_13G069800	1610	13	15578	16969572	16985150	-	-	True
KRG93398	KRG93399	GLYMA_19G013100	GLYMA_19G013200	1610	19	2408	1252613	1255021	+	+	True
KRG93398	KRG93401	GLYMA_19G013100	GLYMA_19G013300	1610	19	14144	1252613	1266757	+	+	True
KRG93399	KRG93401	GLYMA_19G013200	GLYMA_19G013300	1610	19	11736	1255021	1266757	+	+	True
KRG95717	KRG95718	GLYMA_19G167300	GLYMA_19G167400	1612	19	11955	42834011	42845966	+	+	True
KRH67434	KRH67435	GLYMA_03G165700	GLYMA_03G165800	1612	3	5736	38045174	38050910	+	-	False
KRH67434	KRH67439	GLYMA_03G165700	GLYMA_03G166200	1612	3	37269	38045174	38082443	+	+	True
KRH67434	KRH67440	GLYMA_03G165700	GLYMA_03G166300	1612	3	42862	38045174	38088036	+	+	True
KRH67435	KRH67439	GLYMA_03G165800	GLYMA_03G166200	1612	3	31533	38050910	38082443	-	+	False
KRH67435	KRH67440	GLYMA_03G165800	GLYMA_03G166300	1612	3	37126	38050910	38088036	-	+	False
KRH67439	KRH67440	GLYMA_03G166200	GLYMA_03G166300	1612	3	5593	38082443	38088036	+	+	True
KRG93461	KRG93462	GLYMA_19G0180002	GLYMA_19G0180001	1613	19	600	1852748	1853348	-	-	True
KRH70838	KRH70839	GLYMA_02G113000	GLYMA_02G113100	1616	2	8645	10939096	10947741	-	-	True
KRH45093	KRH45094	GLYMA_08G250400	GLYMA_08G250500	1619	8	26487	21892702	21919189	+	-	False
KRH46115	KRH46119	GLYMA_08G313300	GLYMA_08G313400	1621	8	19419	43301459	43320878	-	-	True
KRG94049	KRG94051	GLYMA_19G057900	GLYMA_19G058100	1630	19	29865	11159822	11189687	+	+	True
KRG94051	KRG94054	GLYMA_19G058100	GLYMA_19G058400	1630	19	70520	11189687	11260207	+	+	True
KRG94054	KRG94059	GLYMA_19G058400	GLYMA_19G058800	1630	19	70555	11260207	11330762	+	+	True
KRG96031	KRG96032	GLYMA_19G185000	GLYMA_19G185100	1633	19	6116	44365959	44372075	-	-	True
KRH67751	KRH67753	GLYMA_03G184600	GLYMA_03G184700	1633	3	21437	39640265	39661702	-	-	True
KRH07021	KRH07022	GLYMA_16G062200	GLYMA_16G062300	1635	16	12902	6065823	6078725	+	+	True
KRH75378	KRH75379	GLYMA_01G081600	GLYMA_01G081700	1648	1	22281	23676023	23698304	+	+	True
KRH66693	KRH66697	GLYMA_03G122500	GLYMA_03G122900	1648	3	22060	33543574	33565634	-	-	True
KRH66693	KRH66698	GLYMA_03G122500	GLYMA_03G123000	1648	3	33314	33543574	33576888	-	-	True
KRH66697	KRH66698	GLYMA_03G122900	GLYMA_03G123000	1648	3	11254	33565634	33576888	-	-	True
KRH77548	KRH77549	GLYMA_01G220100	GLYMA_01G220200	1651	1	3364	54946786	54950150	+	+	True
KRH62700	KRH62703	GLYMA_04G125000	GLYMA_04G125300	1652	4	91864	16409044	16500908	+	+	True
KRH56221	KRH56222	GLYMA_06G311000	GLYMA_06G311100	1652	6	8934	49960552	49969486	-	-	True
KRH56221	KRH56223	GLYMA_06G311000	GLYMA_06G311200	1652	6	17303	49960552	49977855	-	+	False
KRH56222	KRH56223	GLYMA_06G311100	GLYMA_06G311200	1652	6	8369	49969486	49977855	-	+	False
KRG99219	KRG99220	GLYMA_18G130500	GLYMA_18G130600	1655	18	18328	18151884	18170212	+	+	True
KRG95438	KRG95439	GLYMA_19G151100	GLYMA_19G151200	1661	19	9025	41141203	41150228	-	-	True
KRG95438	KRG95440	GLYMA_19G151100	GLYMA_19G151300	1661	19	30386	41141203	41171589	-	-	True
KRG95439	KRG95440	GLYMA_19G151200	GLYMA_19G151300	1661	19	21361	41150228	41171589	-	-	True
KRH67111	KRH67112	GLYMA_03G147700	GLYMA_03G147800	1661	3	9526	36328713	36338239	-	-	True
KRH67111	KRH67113	GLYMA_03G147700	GLYMA_03G147900	1661	3	24526	36328713	36353239	-	-	True
KRH67112	KRH67113	GLYMA_03G147800	GLYMA_03G147900	1661	3	15000	36338239	36353239	-	-	True
KRG95455	KRG95456	GLYMA_19G152200	GLYMA_19G152300	1662	19	7134	41266551	41273685	+	+	True
KRH67131	KRH67133	GLYMA_03G149000	GLYMA_03G149100	1662	3	7501	36453757	36461258	+	+	True
KRH47195	KRH47197	GLYMA_07G014500	GLYMA_07G014600	1668	7	7520	1145046	1152566	+	+	True
KRH47195	KRH47198	GLYMA_07G014500	GLYMA_07G014700	1668	7	14354	1145046	1159400	+	+	True
KRH47197	KRH47198	GLYMA_07G014600	GLYMA_07G014700	1668	7	6834	1152566	1159400	+	+	True
KRH44260	KRH44262	GLYMA_08G200000	GLYMA_08G200100	1668	8	23169	16159114	16182283	+	+	True
KRH44260	KRH44264	GLYMA_08G200000	GLYMA_08G2002002	1668	8	27784	16159114	16186898	+	+	True
KRH44262	KRH44264	GLYMA_08G200100	GLYMA_08G2002002	1668	8	4615	16182283	16186898	+	+	True
KRH32295	KRH32296	GLYMA_10G043200	GLYMA_10G043300	1671	10	19046	3885201	3904247	+	+	True
KRH19696	KRH19699	GLYMA_13G130700	GLYMA_13G130800	1671	13	12479	24355867	24368346	+	+	True
KRH49166	KRH49168	GLYMA_07G136900	GLYMA_07G137000	1678	7	22779	16234418	16257197	+	+	True
KRH65707	KRH65708	GLYMA_03G056100	GLYMA_03G056200	1690	3	9808	7738891	7748699	-	-	True
KRH69240	KRH69242	GLYMA_02G0140002	GLYMA_02G0140001	1693	2	2383	1271043	1273426	+	+	True
KRH33542	KRH33543	GLYMA_10G130300	GLYMA_10G130400	1694	10	73619	35226659	35300278	+	-	False
KRH33542	KRH33544	GLYMA_10G130300	GLYMA_10G130500	1694	10	84639	35226659	35311298	+	-	False
KRH33543	KRH33544	GLYMA_10G130400	GLYMA_10G130500	1694	10	11020	35300278	35311298	-	-	True
KRG96881	KRG96883	GLYMA_19G238600	GLYMA_19G238800	1695	19	7263	48724967	48732230	+	+	True
KRH68609	KRH68612	GLYMA_03G241100	GLYMA_03G241300	1695	3	8048	43952634	43960682	+	+	True
KRH71191	KRH71192	GLYMA_02G1357002	GLYMA_02G1357001	1701	2	13032	14032293	14045325	-	-	True
KRH59299	KRH59300	GLYMA_05G1762002	GLYMA_05G1762001	1705	5	3233	36525002	36528235	+	+	True
KRH62366	KRH62367	GLYMA_04G103200	GLYMA_04G103300	1707	4	2785	9567274	9570059	+	-	False
KRH53083	KRH53084	GLYMA_06G104400	GLYMA_06G104500	1707	6	5181	8309457	8314638	+	-	False
KRH31266	KRH31267	GLYMA_11G238200	GLYMA_11G238300	1708	11	4315	33266422	33270737	+	+	True
KRH76015	KRH76019	GLYMA_01G124800	GLYMA_01G125000	1711	1	35158	43072174	43107332	+	+	True
KRH65612	KRH65618	GLYMA_03G049600	GLYMA_03G049800	1711	3	15403	6474951	6490354	-	-	True
KRH31013	KRH31014	GLYMA_11G221800	GLYMA_11G221900	1716	11	7169	31692136	31699305	-	-	True
KRG97865	KRG97867	GLYMA_18G035700	GLYMA_18G035800	1716	18	8966	2772111	2781077	+	+	True
KRH73037	KRH73038	GLYMA_02G247900	GLYMA_02G248000	1719	2	5182	43544390	43549572	+	+	True
KRH73037	KRH73039	GLYMA_02G247900	GLYMA_02G248100	1719	2	11023	43544390	43555413	+	+	True
KRH73038	KRH73039	GLYMA_02G248000	GLYMA_02G248100	1719	2	5841	43549572	43555413	+	+	True
KRH17355	KRH17357	GLYMA_14G215100	GLYMA_14G215200	1721	14	5650	47981339	47986989	+	-	False
KRH72990	KRH72991	GLYMA_02G245000	GLYMA_02G245100	1721	2	5368	43322226	43327594	+	-	False
KRH42139	KRH42144	GLYMA_08G071400	GLYMA_08G071800	1725	8	16039	5475669	5491708	+	+	True
KRG98489	KRG98493	GLYMA_18G077300	GLYMA_18G077400	1730	18	20272	7328967	7349239	+	+	True
KRH46370	KRH46371	GLYMA_08G3294002	GLYMA_08G3294001	1730	8	1676	44724605	44726281	-	-	True
KRH46370	KRH46372	GLYMA_08G3294002	GLYMA_08G329500	1730	8	10808	44724605	44735413	-	-	True
KRH46371	KRH46372	GLYMA_08G3294001	GLYMA_08G329500	1730	8	9132	44726281	44735413	-	-	True
KRH23101	KRH23102	GLYMA_13G338200	GLYMA_13G338300	1731	13	3001	43092182	43095183	-	-	True
KRH10230	KRH10232	GLYMA_15G036200	GLYMA_15G036300	1731	15	3682	2868574	2872256	+	+	True
KRH14792	KRH14793	GLYMA_14G049300	GLYMA_14G049400	1732	14	1406	3817671	3819077	-	-	True
