Gene_ID	Chromosome	Start	End	Strand
gene:GLYMA_04G248200	4	51526850	51527145	+
gene:GLYMA_04G248300	4	51539113	51545477	-
gene:GLYMA_04G248400	4	51546061	51547092	-
gene:GLYMA_04G248500	4	51551398	51557385	+
gene:GLYMA_04G248600	4	51560139	51562710	-
gene:GLYMA_04G248700	4	51563907	51567070	+
gene:GLYMA_04G248800	4	51570282	51572380	+
gene:GLYMA_04G248900	4	51578938	51585768	+
gene:GLYMA_04G249000	4	51588481	51591392	-
gene:GLYMA_04G249100	4	51596478	51597437	-
gene:GLYMA_04G249200	4	51598067	51599360	-
gene:GLYMA_04G249300	4	51603787	51607099	-
gene:GLYMA_04G249400	4	51609485	51613994	-
gene:GLYMA_04G249500	4	51615717	51618324	+
gene:GLYMA_04G249600	4	51619029	51623385	-
gene:GLYMA_04G249700	4	51627411	51629221	+
gene:GLYMA_04G249800	4	51632406	51633997	+
gene:GLYMA_04G249900	4	51638952	51641580	-
gene:GLYMA_04G250000	4	51659387	51663540	+
gene:GLYMA_04G250100	4	51663777	51665478	-
gene:GLYMA_04G250200	4	51671217	51680859	-
gene:GLYMA_04G250300	4	51681553	51684513	-
gene:GLYMA_04G250400	4	51686120	51691821	+
gene:GLYMA_04G250500	4	51693836	51698369	+
gene:GLYMA_04G250600	4	51706749	51711304	-
gene:GLYMA_04G250700	4	51722323	51726335	-
gene:GLYMA_04G250800	4	51729614	51730297	-
gene:GLYMA_04G250900	4	51736965	51741024	-
gene:GLYMA_04G251000	4	51760524	51765782	-
gene:GLYMA_04G251100	4	51786214	51790944	-
gene:GLYMA_04G251200	4	51802184	51807600	-
gene:GLYMA_04G251300	4	51808430	51810407	-
gene:GLYMA_04G251400	4	51824860	51826645	+
gene:GLYMA_04G251500	4	51829596	51833754	+
gene:GLYMA_04G251600	4	51834121	51837300	-
gene:GLYMA_04G251700	4	51848249	51850648	-
gene:GLYMA_04G251800	4	51854298	51856910	-
gene:GLYMA_04G251900	4	51872455	51874523	+
gene:GLYMA_04G252000	4	51882655	51887126	-
gene:GLYMA_04G252100	4	51892543	51893465	+
gene:GLYMA_04G252200	4	51904154	51904312	+
gene:GLYMA_04G252300	4	51906443	51909505	-
gene:GLYMA_04G252400	4	51915488	51918604	+
gene:GLYMA_04G252500	4	51920147	51924339	+
gene:GLYMA_04G252600	4	51925809	51927970	-
gene:GLYMA_04G252700	4	51934639	51939115	+
gene:GLYMA_04G252800	4	51939480	51946192	-
gene:GLYMA_04G252900	4	51945972	51951551	+
gene:GLYMA_04G253000	4	51963911	51970080	+
gene:GLYMA_04G253100	4	51988521	51993073	+
gene:GLYMA_04G253200	4	51992543	51992901	-
gene:GLYMA_04G253300	4	52004578	52006688	-
gene:GLYMA_04G253400	4	52008858	52016135	-
gene:GLYMA_04G253500	4	52018239	52025704	-
gene:GLYMA_04G253600	4	52030017	52035551	+
gene:GLYMA_04G253700	4	52040615	52046695	-
gene:GLYMA_04G253800	4	52052294	52063878	+
gene:GLYMA_04G253900	4	52069744	52071437	-
gene:GLYMA_04G254000	4	52076022	52080558	-
gene:GLYMA_04G254100	4	52083137	52088435	-
gene:GLYMA_04G254200	4	52092532	52096886	+
gene:GLYMA_04G2543002	4	52099168	52101585	+
gene:GLYMA_04G2543001	4	52103642	52104873	+
gene:GLYMA_04G254400	4	52105130	52106394	-
gene:GLYMA_04G254500	4	52119722	52122612	-
gene:GLYMA_04G254600	4	52123292	52127839	+
gene:GLYMA_04G254700	4	52128182	52131573	-
gene:GLYMA_04G254800	4	52132015	52136933	-
gene:GLYMA_04G254900	4	52147141	52161881	+
gene:GLYMA_04G255000	4	52163061	52164858	-
gene:GLYMA_04G255100	4	52165946	52171911	-
gene:GLYMA_04G255200	4	52178203	52180410	+
gene:GLYMA_04G255300	4	52181067	52182674	-
gene:GLYMA_04G255400	4	52185711	52192124	+
gene:GLYMA_04G255500	4	52197314	52201174	+
gene:GLYMA_04G255600	4	52200332	52203572	-
gene:GLYMA_04G255700	4	52206048	52211734	-
gene:GLYMA_04G255800	4	52215102	52216674	-
gene:GLYMA_04G255900	4	52218470	52225378	-
gene:GLYMA_04G256000	4	52226180	52229336	+
gene:GLYMA_04G256100	4	52231187	52237301	-
gene:GLYMA_04G256200	4	52232625	52233194	+
gene:GLYMA_04G256300	4	52237777	52240890	+
gene:GLYMA_04G256400	4	52242733	52249203	+
gene:GLYMA_04G256500	4	52250249	52251132	-
gene:GLYMA_04G256600	4	52255426	52259643	+
gene:GLYMA_04G256700	4	52268158	52280441	+
gene:GLYMA_04G256800	4	52287994	52292858	-
gene:GLYMA_04G256900	4	52307249	52312328	+
gene:GLYMA_04G257000	4	52314204	52327879	-
gene:GLYMA_04G2571002	4	52335580	52338728	-
gene:GLYMA_04G2571001	4	52343935	52345363	-
gene:GLYMA_04G257200	4	52352448	52358464	-
gene:GLYMA_04G257300	4	52380365	52381346	+
gene:GLYMA_04G257400	4	52384539	52388149	+
gene:GLYMA_05G000100	5	5521	7511	-
gene:GLYMA_05G000200	5	11422	19950	+
gene:GLYMA_05G000300	5	21269	22280	+
gene:GLYMA_05G000400	5	23212	27665	-
gene:GLYMA_05G000500	5	29456	30466	-
gene:GLYMA_05G000600	5	38417	65740	+
gene:GLYMA_05G000700	5	70724	73665	-
gene:GLYMA_05G000800	5	77047	79531	+
gene:GLYMA_05G000900	5	82568	85890	+
gene:GLYMA_05G001000	5	89545	94444	-
gene:GLYMA_05G001100	5	94615	96818	+
gene:GLYMA_05G001200	5	97958	100428	-
gene:GLYMA_05G001300	5	102346	105998	+
gene:GLYMA_05G001400	5	106957	108267	-
gene:GLYMA_05G001500	5	111150	112081	+
gene:GLYMA_05G001600	5	112769	122103	-
gene:GLYMA_05G001700	5	130310	133384	+
gene:GLYMA_05G001800	5	137090	140349	+
gene:GLYMA_05G001900	5	144663	152612	-
gene:GLYMA_05G002000	5	155220	158250	-
gene:GLYMA_05G002100	5	160812	167719	+
gene:GLYMA_05G002200	5	170548	171363	+
gene:GLYMA_05G002300	5	174119	180071	-
gene:GLYMA_05G002400	5	180217	181383	+
gene:GLYMA_05G002500	5	182081	185308	-
gene:GLYMA_05G002600	5	186374	190825	+
gene:GLYMA_05G002700	5	192322	197211	+
gene:GLYMA_05G002800	5	198479	202331	+
gene:GLYMA_05G002900	5	204343	204908	+
gene:GLYMA_05G003000	5	212751	214343	+
gene:GLYMA_05G003100	5	218330	220043	+
gene:GLYMA_05G003200	5	227326	229490	+
gene:GLYMA_05G003300	5	233686	235472	+
gene:GLYMA_05G0034002	5	237351	238213	-
gene:GLYMA_05G0034001	5	239378	241135	-
gene:GLYMA_05G003500	5	243074	277177	-
gene:GLYMA_05G003600	5	281822	288267	+
gene:GLYMA_05G003700	5	289152	292210	+
gene:GLYMA_05G003800	5	294256	300981	+
gene:GLYMA_05G003900	5	307461	312091	+
gene:GLYMA_05G004000	5	319881	324959	+
gene:GLYMA_05G004100	5	326203	341285	+
gene:GLYMA_05G004200	5	343155	347113	-
gene:GLYMA_05G004300	5	349459	350230	-
gene:GLYMA_05G004400	5	366662	368637	-
gene:GLYMA_05G004500	5	390923	394595	-
gene:GLYMA_05G004600	5	398853	402990	-
gene:GLYMA_05G004700	5	404353	409931	+
gene:GLYMA_05G004800	5	417064	417396	+
gene:GLYMA_05G004900	5	428752	433136	+
gene:GLYMA_05G005000	5	434176	437554	+
gene:GLYMA_05G005100	5	440166	444502	-
gene:GLYMA_05G005200	5	449184	451172	-
gene:GLYMA_05G005300	5	459545	471122	+
gene:GLYMA_05G005400	5	474367	477602	-
gene:GLYMA_05G005500	5	483320	488769	-
gene:GLYMA_05G005600	5	491888	498240	-
gene:GLYMA_05G005700	5	499650	500695	+
gene:GLYMA_05G005800	5	508288	512615	+
gene:GLYMA_05G005900	5	513278	517961	-
gene:GLYMA_05G006000	5	526050	530851	+
gene:GLYMA_05G006100	5	551907	555035	+
gene:GLYMA_05G006200	5	566690	571021	+
gene:GLYMA_05G006300	5	571433	573919	-
gene:GLYMA_05G006400	5	577502	579092	-
gene:GLYMA_05G006500	5	580276	585675	-
gene:GLYMA_05G006600	5	589985	593584	-
gene:GLYMA_05G006700	5	608574	621690	-
gene:GLYMA_05G006800	5	643482	653987	+
gene:GLYMA_05G006900	5	655807	659913	+
gene:GLYMA_05G007000	5	672089	673457	+
gene:GLYMA_05G007100	5	681717	687985	+
gene:GLYMA_05G007200	5	691425	697478	-
gene:GLYMA_05G007300	5	700173	701623	-
gene:GLYMA_05G007400	5	709845	715005	-
gene:GLYMA_05G007500	5	710520	712171	+
gene:GLYMA_05G007600	5	717221	722645	+
gene:GLYMA_05G007700	5	724769	728554	+
gene:GLYMA_05G007800	5	732051	736110	-
gene:GLYMA_05G007900	5	743902	744618	-
gene:GLYMA_05G008000	5	749837	753271	-
gene:GLYMA_05G008100	5	755273	760948	-
gene:GLYMA_05G008200	5	762752	771040	+
gene:GLYMA_05G008300	5	765248	768778	-
gene:GLYMA_05G008400	5	770380	773027	-
gene:GLYMA_05G008500	5	778242	783891	+
gene:GLYMA_05G008600	5	780644	782819	-
gene:GLYMA_05G008700	5	790259	791082	+
gene:GLYMA_05G008800	5	793233	795589	+
gene:GLYMA_05G008900	5	795682	796746	-
gene:GLYMA_05G009000	5	798136	799349	-
gene:GLYMA_05G009100	5	809025	809793	-
gene:GLYMA_05G009200	5	819157	821435	-
gene:GLYMA_05G009300	5	828038	829810	+
gene:GLYMA_05G009400	5	831617	833330	-
gene:GLYMA_05G009500	5	833294	836929	+
gene:GLYMA_05G009600	5	839046	839396	+
gene:GLYMA_05G009700	5	839823	846541	+
gene:GLYMA_05G009800	5	846957	847984	+
gene:GLYMA_05G009900	5	850338	851591	-
gene:GLYMA_05G010000	5	867796	870613	+
gene:GLYMA_05G010100	5	871749	872589	+
gene:GLYMA_05G010200	5	879578	882907	-
gene:GLYMA_05G010300	5	898596	900947	-
gene:GLYMA_05G010400	5	906094	906519	+
gene:GLYMA_05G010500	5	910340	911288	-
gene:GLYMA_05G010600	5	931676	938586	+
gene:GLYMA_05G010700	5	939361	944503	-
gene:GLYMA_05G010800	5	945866	947222	-
gene:GLYMA_05G010900	5	951191	957707	+
gene:GLYMA_05G011000	5	962124	963276	+
gene:GLYMA_05G011100	5	964837	968099	-
gene:GLYMA_05G011200	5	981446	982115	+
gene:GLYMA_05G0113002	5	986623	994036	-
gene:GLYMA_05G011400	5	1012793	1016978	+
gene:GLYMA_05G011500	5	1019997	1023129	-
gene:GLYMA_05G011600	5	1043861	1046592	-
gene:GLYMA_05G011700	5	1056287	1063382	+
gene:GLYMA_05G011800	5	1070013	1079448	+
gene:GLYMA_05G011900	5	1081225	1092755	-
gene:GLYMA_05G012000	5	1102788	1103854	+
gene:GLYMA_05G012100	5	1106315	1107216	-
gene:GLYMA_05G012200	5	1109904	1113717	-
gene:GLYMA_05G012300	5	1127438	1131632	-
gene:GLYMA_05G012400	5	1151734	1171083	-
gene:GLYMA_05G012500	5	1173106	1176514	-
gene:GLYMA_05G012600	5	1179295	1185153	-
gene:GLYMA_05G012700	5	1188556	1193182	-
gene:GLYMA_05G012800	5	1198706	1199770	+
gene:GLYMA_05G012900	5	1200699	1206341	+
gene:GLYMA_05G013000	5	1208979	1210626	-
gene:GLYMA_05G013100	5	1213775	1217715	-
gene:GLYMA_05G013200	5	1218838	1227836	-
gene:GLYMA_05G013300	5	1241512	1244692	+
gene:GLYMA_05G013400	5	1263240	1282578	-
gene:GLYMA_05G013500	5	1285190	1294022	+
gene:GLYMA_05G013600	5	1295698	1296578	+
gene:GLYMA_05G013700	5	1305890	1306674	+
gene:GLYMA_05G013800	5	1312429	1313494	-
gene:GLYMA_05G013900	5	1313611	1317533	-
gene:GLYMA_05G014000	5	1319258	1324368	-
gene:GLYMA_05G014100	5	1330317	1333909	-
gene:GLYMA_05G014200	5	1334985	1337743	-
gene:GLYMA_05G014300	5	1339886	1341894	+
gene:GLYMA_05G014400	5	1341299	1347694	-
gene:GLYMA_05G014500	5	1348924	1352621	+
gene:GLYMA_05G014600	5	1355904	1357960	+
gene:GLYMA_05G014700	5	1358330	1359607	+
gene:GLYMA_05G014800	5	1359809	1365330	-
gene:GLYMA_05G014900	5	1368706	1373664	+
gene:GLYMA_05G015000	5	1377566	1379152	-
gene:GLYMA_05G015100	5	1379741	1384175	-
gene:GLYMA_05G015200	5	1386665	1398517	+
gene:GLYMA_05G015300	5	1400692	1401897	-
gene:GLYMA_05G015400	5	1413681	1420973	+
gene:GLYMA_05G015500	5	1422180	1422665	-
gene:GLYMA_05G015600	5	1425943	1426112	-
gene:GLYMA_05G015700	5	1431500	1432755	+
gene:GLYMA_05G015800	5	1433367	1433555	+
gene:GLYMA_05G015900	5	1437306	1437920	-
gene:GLYMA_05G016000	5	1447802	1450865	+
gene:GLYMA_05G016100	5	1452170	1455884	+
gene:GLYMA_05G016200	5	1456776	1458577	-
gene:GLYMA_05G016300	5	1460773	1463385	+
gene:GLYMA_05G016400	5	1464355	1473344	-
gene:GLYMA_05G016500	5	1474491	1476161	-
gene:GLYMA_05G016600	5	1477195	1479234	-
gene:GLYMA_05G016700	5	1479971	1489027	-
gene:GLYMA_05G016800	5	1491261	1493536	+
gene:GLYMA_05G016900	5	1495638	1500517	+
gene:GLYMA_05G017000	5	1502137	1502867	+
gene:GLYMA_05G017100	5	1506188	1507453	-
gene:GLYMA_05G017200	5	1513356	1514928	+
gene:GLYMA_05G017300	5	1527216	1527446	-
gene:GLYMA_05G017400	5	1530060	1530704	-
gene:GLYMA_05G017500	5	1533108	1534952	-
gene:GLYMA_05G017600	5	1540643	1541673	+
gene:GLYMA_05G017700	5	1542648	1547270	+
gene:GLYMA_05G017800	5	1561819	1570978	+
gene:GLYMA_05G017900	5	1576538	1580014	-
gene:GLYMA_05G018000	5	1590005	1595708	-
gene:GLYMA_05G018100	5	1606445	1608138	+
gene:GLYMA_05G018200	5	1614658	1619205	+
gene:GLYMA_05G018300	5	1620229	1626844	+
gene:GLYMA_05G018400	5	1621374	1623412	-
gene:GLYMA_05G018500	5	1628190	1631547	-
gene:GLYMA_05G018600	5	1633411	1634618	-
gene:GLYMA_05G018700	5	1637723	1642184	-
gene:GLYMA_05G018800	5	1643895	1653867	-
gene:GLYMA_05G018900	5	1659634	1665455	-
gene:GLYMA_05G019000	5	1691393	1696849	+
gene:GLYMA_05G019100	5	1699459	1702443	-
gene:GLYMA_05G019200	5	1712988	1714992	-
gene:GLYMA_05G019300	5	1719315	1722612	-
gene:GLYMA_05G019400	5	1723859	1730486	+
gene:GLYMA_05G019500	5	1736756	1744049	+
gene:GLYMA_05G019600	5	1744899	1745840	+
gene:GLYMA_05G019700	5	1748274	1756484	+
gene:GLYMA_05G019800	5	1767833	1773793	+
gene:GLYMA_05G019900	5	1779847	1782008	-
gene:GLYMA_05G020000	5	1798530	1798766	+
gene:GLYMA_05G020100	5	1801329	1801843	-
gene:GLYMA_05G020200	5	1805753	1812983	+
gene:GLYMA_05G020300	5	1815094	1816922	+
gene:GLYMA_05G020400	5	1821664	1825334	+
gene:GLYMA_05G020500	5	1830961	1835158	+
gene:GLYMA_05G020600	5	1836095	1841454	-
gene:GLYMA_05G020700	5	1845139	1847679	-
gene:GLYMA_05G020800	5	1850072	1851958	-
gene:GLYMA_05G020900	5	1852829	1856434	+
gene:GLYMA_05G021000	5	1857645	1862854	-
gene:GLYMA_05G021100	5	1871904	1878678	+
gene:GLYMA_05G021200	5	1878747	1880347	-
gene:GLYMA_05G021300	5	1882386	1885780	+
gene:GLYMA_05G021400	5	1890928	1897433	-
gene:GLYMA_05G021500	5	1899415	1904201	-
gene:GLYMA_05G021600	5	1900646	1900795	+
gene:GLYMA_05G021700	5	1906367	1910058	-
gene:GLYMA_05G021800	5	1911409	1915117	-
gene:GLYMA_05G021900	5	1917507	1920054	-
gene:GLYMA_05G022000	5	1924741	1925707	-
gene:GLYMA_05G022100	5	1929176	1933096	-
gene:GLYMA_05G022200	5	1940604	1944604	-
gene:GLYMA_05G022300	5	1949659	1960548	+
gene:GLYMA_05G022400	5	1961166	1966461	-
gene:GLYMA_05G022500	5	1971247	1978465	+
gene:GLYMA_05G022600	5	1980136	1985661	+
gene:GLYMA_05G022700	5	1996494	1998919	+
gene:GLYMA_05G022800	5	2003400	2008050	+
gene:GLYMA_05G022900	5	2008572	2009867	-
gene:GLYMA_05G023000	5	2011124	2014871	-
gene:GLYMA_05G023100	5	2020400	2023401	+
gene:GLYMA_05G023200	5	2025044	2030348	-
gene:GLYMA_05G023300	5	2033569	2041803	+
gene:GLYMA_05G023400	5	2042726	2044019	+
gene:GLYMA_05G023500	5	2045417	2048973	-
gene:GLYMA_05G023600	5	2049641	2053465	+
gene:GLYMA_05G023700	5	2057228	2060045	+
gene:GLYMA_05G023800	5	2066114	2068799	+
gene:GLYMA_05G023900	5	2079928	2080918	-
gene:GLYMA_05G024000	5	2085852	2090902	-
gene:GLYMA_05G024100	5	2105128	2106942	+
gene:GLYMA_05G024200	5	2108083	2109600	+
gene:GLYMA_05G024300	5	2111193	2113625	+
gene:GLYMA_05G024400	5	2120766	2126331	+
gene:GLYMA_05G024500	5	2139091	2155285	+
gene:GLYMA_05G024600	5	2156391	2158305	-
gene:GLYMA_05G024700	5	2167050	2169004	+
gene:GLYMA_05G024800	5	2170120	2172159	-
gene:GLYMA_05G024900	5	2174492	2175938	-
gene:GLYMA_05G025000	5	2177332	2182185	-
gene:GLYMA_05G025100	5	2185131	2188789	-
gene:GLYMA_05G025200	5	2195402	2198898	+
gene:GLYMA_05G025300	5	2199576	2204613	-
gene:GLYMA_05G025400	5	2208393	2210545	+
gene:GLYMA_05G025500	5	2217936	2219956	-
gene:GLYMA_05G025600	5	2240341	2241955	+
gene:GLYMA_05G025700	5	2243998	2249772	-
gene:GLYMA_05G025800	5	2255766	2256694	+
gene:GLYMA_05G025900	5	2261858	2264672	-
gene:GLYMA_05G026000	5	2273612	2274504	+
gene:GLYMA_05G026100	5	2276426	2278856	-
gene:GLYMA_05G026200	5	2281768	2284008	+
gene:GLYMA_05G026300	5	2284668	2286730	+
gene:GLYMA_05G026400	5	2287709	2289448	-
gene:GLYMA_05G026500	5	2291691	2292932	-
gene:GLYMA_05G026600	5	2294606	2296285	+
gene:GLYMA_05G026700	5	2299498	2299782	+
gene:GLYMA_05G026800	5	2301052	2303249	-
gene:GLYMA_05G026900	5	2318239	2319343	-
gene:GLYMA_05G027000	5	2337931	2339846	-
gene:GLYMA_05G027100	5	2353711	2358750	-
gene:GLYMA_05G027200	5	2360193	2360423	-
gene:GLYMA_05G027300	5	2366700	2370430	+
gene:GLYMA_05G027400	5	2388743	2390840	+
gene:GLYMA_05G027500	5	2397964	2400364	+
gene:GLYMA_05G027600	5	2404162	2406884	+
gene:GLYMA_05G027700	5	2407932	2410190	+
gene:GLYMA_05G027800	5	2411318	2416226	-
gene:GLYMA_05G027900	5	2414587	2414992	+
gene:GLYMA_05G028000	5	2420302	2421928	+
gene:GLYMA_05G028100	5	2422999	2424434	+
gene:GLYMA_05G028200	5	2427857	2430533	-
gene:GLYMA_05G028300	5	2439316	2444044	+
gene:GLYMA_05G028400	5	2444345	2448119	-
gene:GLYMA_05G028500	5	2449777	2459772	-
gene:GLYMA_05G028600	5	2460516	2468105	-
gene:GLYMA_05G028700	5	2471487	2474585	+
gene:GLYMA_05G028800	5	2476686	2482768	-
gene:GLYMA_05G028900	5	2480622	2481716	-
gene:GLYMA_05G0290002	5	2486734	2491653	-
gene:GLYMA_05G0290001	5	2493092	2493321	-
gene:GLYMA_05G029100	5	2501803	2508656	+
gene:GLYMA_05G029200	5	2510682	2517754	+
gene:GLYMA_05G029300	5	2520485	2523507	+
gene:GLYMA_05G029400	5	2525505	2533510	+
gene:GLYMA_05G029500	5	2535189	2537245	+
gene:GLYMA_05G029600	5	2539243	2542869	+
gene:GLYMA_05G029700	5	2547452	2549487	+
gene:GLYMA_05G029800	5	2549902	2554036	-
gene:GLYMA_05G029900	5	2565716	2569741	-
gene:GLYMA_05G030000	5	2581123	2583418	+
gene:GLYMA_05G0301002	5	2591656	2592014	-
gene:GLYMA_05G030200	5	2592861	2593178	-
gene:GLYMA_05G0301001	5	2594715	2599152	-
gene:GLYMA_05G030300	5	2603033	2605522	+
gene:GLYMA_05G030400	5	2609893	2613480	+
gene:GLYMA_05G030500	5	2615166	2618849	+
gene:GLYMA_05G030600	5	2626715	2629668	+
gene:GLYMA_05G030700	5	2636251	2642721	-
gene:GLYMA_05G030800	5	2667061	2671075	-
gene:GLYMA_05G030900	5	2678918	2682880	+
gene:GLYMA_05G031000	5	2689614	2699278	+
gene:GLYMA_05G031100	5	2705628	2711940	+
gene:GLYMA_05G031200	5	2712680	2715373	+
gene:GLYMA_05G031300	5	2720956	2729817	+
gene:GLYMA_05G031400	5	2733265	2735493	-
gene:GLYMA_05G031500	5	2742497	2744586	+
gene:GLYMA_05G031600	5	2745464	2749487	-
gene:GLYMA_05G031700	5	2753222	2754948	+
gene:GLYMA_05G031800	5	2760249	2763974	+
gene:GLYMA_05G031900	5	2767384	2787627	+
gene:GLYMA_05G032000	5	2790581	2794268	+
gene:GLYMA_05G032100	5	2794636	2796021	+
gene:GLYMA_05G032200	5	2802638	2804780	-
gene:GLYMA_05G032300	5	2818779	2826218	-
gene:GLYMA_05G032400	5	2835362	2841192	+
gene:GLYMA_05G032500	5	2844488	2847302	+
gene:GLYMA_05G032600	5	2848695	2852187	-
gene:GLYMA_05G032700	5	2864935	2869204	+
gene:GLYMA_05G032800	5	2870616	2871729	+
gene:GLYMA_05G032900	5	2872504	2874006	+
gene:GLYMA_05G033000	5	2882073	2884630	-
gene:GLYMA_05G033100	5	2882782	2883558	+
gene:GLYMA_05G033200	5	2894024	2897467	+
gene:GLYMA_05G033300	5	2899580	2899938	+
gene:GLYMA_05G033400	5	2903718	2907357	+
gene:GLYMA_05G033500	5	2908499	2912457	-
gene:GLYMA_05G033600	5	2918077	2918869	-
gene:GLYMA_05G033700	5	2928085	2929424	+
gene:GLYMA_05G033800	5	2933201	2939265	-
gene:GLYMA_05G033900	5	2962201	2963232	-
gene:GLYMA_05G034000	5	2965889	2971412	-
gene:GLYMA_05G034100	5	2989078	2990227	+
gene:GLYMA_05G034200	5	2995359	2998470	+
gene:GLYMA_05G034300	5	3000206	3002030	+
gene:GLYMA_05G034400	5	3002113	3002694	+
gene:GLYMA_05G034500	5	3021697	3023335	+
gene:GLYMA_05G034600	5	3036859	3041840	+
gene:GLYMA_05G034700	5	3046414	3050274	+
gene:GLYMA_05G034800	5	3052781	3054541	-
gene:GLYMA_05G034900	5	3074078	3076467	+
gene:GLYMA_05G035000	5	3078012	3084940	-
gene:GLYMA_05G035100	5	3096999	3103641	+
gene:GLYMA_05G035200	5	3105274	3109395	-
gene:GLYMA_05G035300	5	3113055	3118511	+
gene:GLYMA_05G035400	5	3118491	3120900	-
gene:GLYMA_05G035500	5	3123293	3124468	-
gene:GLYMA_05G035600	5	3129627	3132703	+
gene:GLYMA_05G035700	5	3138855	3145745	+
gene:GLYMA_05G035800	5	3151303	3153428	+
gene:GLYMA_05G035900	5	3162908	3168262	+
gene:GLYMA_05G036000	5	3171382	3171876	-
gene:GLYMA_05G036100	5	3177057	3183023	-
gene:GLYMA_05G036200	5	3186730	3189327	+
gene:GLYMA_05G036300	5	3189678	3192613	-
gene:GLYMA_05G036400	5	3200781	3201440	+
gene:GLYMA_05G036500	5	3209765	3213223	+
gene:GLYMA_05G036600	5	3214335	3221205	-
gene:GLYMA_05G036700	5	3224675	3226041	+
gene:GLYMA_05G036800	5	3241818	3243016	-
gene:GLYMA_05G036900	5	3260922	3263195	+
gene:GLYMA_05G037000	5	3266166	3272260	+
gene:GLYMA_05G0371002	5	3279689	3279790	+
gene:GLYMA_05G0371001	5	3280025	3281101	+
gene:GLYMA_05G037200	5	3292832	3296192	+
gene:GLYMA_05G037300	5	3299913	3303696	+
gene:GLYMA_05G037400	5	3307818	3315114	+
gene:GLYMA_05G037500	5	3318255	3323478	+
gene:GLYMA_05G037600	5	3326981	3327574	-
gene:GLYMA_05G037700	5	3334270	3337647	-
gene:GLYMA_05G037800	5	3361590	3364100	+
gene:GLYMA_05G037900	5	3366809	3371296	-
gene:GLYMA_05G038000	5	3377196	3385642	+
gene:GLYMA_05G038100	5	3388905	3391023	-
gene:GLYMA_05G038200	5	3398047	3399121	-
gene:GLYMA_05G038300	5	3401960	3408039	+
gene:GLYMA_05G038400	5	3410511	3415753	+
gene:GLYMA_05G038500	5	3418552	3420505	-
gene:GLYMA_05G038600	5	3431124	3435309	+
gene:GLYMA_05G038700	5	3438321	3442232	+
gene:GLYMA_05G038800	5	3443952	3450574	+
gene:GLYMA_05G038900	5	3450787	3454647	-
gene:GLYMA_05G039000	5	3456552	3460578	+
gene:GLYMA_05G039100	5	3465774	3468662	-
gene:GLYMA_05G039200	5	3474889	3477806	-
gene:GLYMA_05G039300	5	3481318	3484289	-
gene:GLYMA_05G039400	5	3487242	3496718	-
gene:GLYMA_05G039500	5	3504414	3507799	-
gene:GLYMA_05G039600	5	3508439	3508609	+
gene:GLYMA_05G039700	5	3513117	3513538	-
gene:GLYMA_05G039800	5	3527514	3531541	+
gene:GLYMA_05G039900	5	3540909	3545019	-
gene:GLYMA_05G040000	5	3561088	3565370	+
gene:GLYMA_05G040100	5	3566109	3569447	-
gene:GLYMA_05G040200	5	3582202	3589663	+
gene:GLYMA_05G040300	5	3593378	3598821	+
gene:GLYMA_05G040400	5	3610681	3617683	+
gene:GLYMA_05G040500	5	3625982	3628389	-
gene:GLYMA_05G040600	5	3643493	3647900	-
gene:GLYMA_05G040700	5	3670313	3672199	+
gene:GLYMA_05G040800	5	3678624	3681375	-
gene:GLYMA_05G040900	5	3685657	3687817	-
gene:GLYMA_05G041000	5	3693128	3698506	-
gene:GLYMA_05G041100	5	3700250	3703148	-
gene:GLYMA_05G041200	5	3706779	3709631	+
gene:GLYMA_05G041300	5	3710746	3712737	-
gene:GLYMA_05G041400	5	3725736	3728244	+
gene:GLYMA_05G041500	5	3728813	3729629	+
gene:GLYMA_05G041600	5	3731506	3736034	+
gene:GLYMA_05G041700	5	3738412	3738846	-
gene:GLYMA_05G041800	5	3744640	3749704	+
gene:GLYMA_05G041900	5	3752817	3755142	-
gene:GLYMA_05G042000	5	3762854	3765086	+
gene:GLYMA_05G042100	5	3765723	3771585	-
gene:GLYMA_05G042200	5	3775886	3777316	+
gene:GLYMA_05G042300	5	3777628	3780303	-
gene:GLYMA_05G042400	5	3781838	3786955	-
gene:GLYMA_05G042500	5	3793709	3797080	-
gene:GLYMA_05G042600	5	3813746	3816111	-
gene:GLYMA_05G042700	5	3826098	3832583	-
gene:GLYMA_05G042800	5	3839708	3843543	+
gene:GLYMA_05G042900	5	3844254	3844631	+
gene:GLYMA_05G043000	5	3846553	3849952	-
gene:GLYMA_05G043100	5	3853659	3857409	-
gene:GLYMA_05G043200	5	3862121	3864854	+
gene:GLYMA_05G043300	5	3866850	3869485	-
gene:GLYMA_05G043400	5	3870046	3872688	-
gene:GLYMA_05G043500	5	3880732	3881757	-
gene:GLYMA_05G043600	5	3894826	3899533	+
gene:GLYMA_05G043700	5	3901985	3905389	+
